CustomerID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,AOV,Lifespan_Days,Purchase_Freq,Historical_CLV,Predictive_CLV_12m,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15299,4507.01,7,2948,2010-12-02 16:48:00,2011-10-03 14:19:00,643.8585714285715,304,0.6907894736842105,4507.01,5337.248684210526,67,7,4507.01,3,5,5,13,Champions
15300,496.44,1,292,2011-10-06 17:08:00,2011-10-06 17:08:00,496.44,1,30.0,496.44,59572.799999999996,64,1,496.44,3,1,3,7,Hibernating
15301,5070.35,12,2775,2010-12-06 12:21:00,2011-10-20 09:57:00,422.5291666666667,317,1.135646687697161,5070.35,5758.1261829653,51,12,5070.35,3,5,5,13,Champions
15303,574.02,1,248,2011-02-22 13:59:00,2011-02-22 13:59:00,574.02,1,30.0,574.02,68882.4,290,1,574.02,1,1,3,5,Lost
15304,694.4000000000001,8,104,2010-12-06 11:42:00,2011-10-10 10:23:00,86.80000000000001,307,0.7817589576547231,694.4000000000001,814.2801302931598,61,8,694.4000000000001,3,5,3,11,Loyal Customers
15306,1174.35,3,810,2011-07-14 15:22:00,2011-10-06 12:56:00,391.45,83,1.0843373493975903,1174.35,5093.566265060241,64,3,1174.35,3,3,4,10,Needs Attention
15307,205.3,1,37,2011-09-05 11:38:00,2011-09-05 11:38:00,205.3,1,30.0,205.3,24636.0,96,1,205.3,2,1,1,4,Lost
15308,310.47,1,175,2011-03-10 13:08:00,2011-03-10 13:08:00,310.47,1,30.0,310.47,37256.4,274,1,310.47,1,1,2,4,Lost
15311,60767.9,91,38194,2010-12-01 09:41:00,2011-12-09 12:00:00,667.7791208791209,373,7.319034852546917,60767.9,58649.98391420912,1,91,60767.9,5,5,5,15,Champions
15312,924.85,4,516,2010-12-20 12:51:00,2011-09-25 13:10:00,231.2125,279,0.4301075268817204,924.85,1193.3548387096773,75,4,924.85,2,4,3,9,At Risk
15313,52.0,1,25,2011-08-21 16:02:00,2011-08-21 16:02:00,52.0,1,30.0,52.0,6240.0,110,1,52.0,2,1,1,4,Lost
15314,327.97,1,313,2011-05-24 14:39:00,2011-05-24 14:39:00,327.97,1,30.0,327.97,39356.4,199,1,327.97,1,1,2,4,Lost
15315,570.5,2,862,2011-08-15 15:17:00,2011-10-06 12:51:00,285.25,51,1.1764705882352942,570.5,4027.058823529412,64,2,570.5,3,3,3,9,Needs Attention
15316,165.0,1,100,2011-01-17 11:34:00,2011-01-17 11:34:00,165.0,1,30.0,165.0,19800.0,327,1,165.0,1,1,1,3,Lost
15318,312.62,1,642,2011-12-06 11:30:00,2011-12-06 11:30:00,312.62,1,30.0,312.62,37514.399999999994,4,1,312.62,5,1,2,8,New Customers
15319,204.5,1,175,2011-03-01 12:48:00,2011-03-01 12:48:00,204.5,1,30.0,204.5,24540.0,284,1,204.5,1,1,1,3,Lost
15320,267.13,1,326,2011-10-26 13:27:00,2011-10-26 13:27:00,267.13,1,30.0,267.13,32055.600000000002,44,1,267.13,3,1,2,6,Promising
15321,2748.31,3,1181,2011-02-21 11:10:00,2011-09-30 09:40:00,916.1033333333334,220,0.4090909090909091,2748.31,4497.234545454546,71,3,2748.31,3,3,5,11,Loyal Customers
15322,679.68,1,416,2011-09-15 09:34:00,2011-09-15 09:34:00,679.68,1,30.0,679.68,81561.59999999999,86,1,679.68,2,1,3,6,Lost
15325,162.29,1,232,2011-08-28 11:55:00,2011-08-28 11:55:00,162.29,1,30.0,162.29,19474.8,104,1,162.29,2,1,1,4,Lost
15326,311.71,1,386,2011-01-10 11:38:00,2011-01-10 11:38:00,311.71,1,30.0,311.71,37405.2,334,1,311.71,1,1,2,4,Lost
15327,208.75,1,116,2011-10-18 11:55:00,2011-10-18 11:55:00,208.75,1,30.0,208.75,25050.0,53,1,208.75,3,1,1,5,Promising
15329,1049.7,3,486,2011-06-21 10:37:00,2011-10-31 15:36:00,349.90000000000003,132,0.6818181818181818,1049.7,2862.818181818182,39,3,1049.7,3,3,4,10,Needs Attention
15330,714.96,2,1312,2011-10-10 12:30:00,2011-11-07 17:50:00,357.48,28,2.142857142857143,714.96,9192.342857142858,32,2,714.96,4,3,3,10,Potential Loyalists
15332,1661.06,4,652,2010-12-05 12:00:00,2010-12-08 14:43:00,415.265,3,40.0,1661.06,49831.799999999996,366,4,1661.06,1,4,4,9,At Risk
15333,1028.56,1,344,2011-05-15 13:27:00,2011-05-15 13:27:00,1028.56,1,30.0,1028.56,123427.19999999998,208,1,1028.56,1,1,4,6,Lost
15334,351.67,3,274,2011-06-19 13:51:00,2011-07-06 11:22:00,117.22333333333334,16,5.625,351.67,7912.575000000001,157,3,351.67,2,3,2,7,About to Sleep
15335,173.97,1,80,2011-10-17 12:50:00,2011-10-17 12:50:00,173.97,1,30.0,173.97,20876.4,54,1,173.97,3,1,1,5,Promising
15339,574.07,2,416,2011-01-25 13:15:00,2011-10-04 12:51:00,287.035,251,0.2390438247011952,574.07,823.3673306772907,66,2,574.07,3,3,3,9,Needs Attention
15341,2020.52,1,812,2011-09-20 09:40:00,2011-09-20 09:40:00,2020.52,1,30.0,2020.52,242462.40000000002,81,1,2020.52,2,1,4,7,Hibernating
15342,406.09,1,283,2011-08-02 10:19:00,2011-08-02 10:19:00,406.09,1,30.0,406.09,48730.799999999996,130,1,406.09,2,1,2,5,Lost
15343,364.5,1,84,2011-09-13 13:55:00,2011-09-13 13:55:00,364.5,1,30.0,364.5,43740.0,87,1,364.5,2,1,2,5,Lost
15344,563.94,3,116,2011-09-26 14:48:00,2011-12-09 10:45:00,187.98000000000002,73,1.2328767123287672,563.94,2781.07397260274,1,3,563.94,5,3,3,11,Loyal Customers
15345,393.54,1,81,2011-10-25 11:28:00,2011-10-25 11:28:00,393.54,1,30.0,393.54,47224.8,46,1,393.54,3,1,2,6,Promising
15346,252.42000000000002,1,144,2011-01-11 11:18:00,2011-01-11 11:18:00,252.42000000000002,1,30.0,252.42000000000002,30290.4,333,1,252.42000000000002,1,1,2,4,Lost
15347,201.60000000000002,1,130,2010-12-08 15:25:00,2010-12-08 15:25:00,201.60000000000002,1,30.0,201.60000000000002,24192.000000000004,366,1,201.60000000000002,1,1,1,3,Lost
15348,158.04,1,84,2011-09-28 13:17:00,2011-09-28 13:17:00,158.04,1,30.0,158.04,18964.8,72,1,158.04,3,1,1,5,Promising
15349,473.81,2,327,2011-06-05 15:46:00,2011-07-04 16:06:00,236.905,29,2.0689655172413794,473.81,5881.7793103448275,158,2,473.81,2,3,2,7,About to Sleep
15350,115.65,1,51,2010-12-01 13:33:00,2010-12-01 13:33:00,115.65,1,30.0,115.65,13878.0,373,1,115.65,1,1,1,3,Lost
15351,1960.1100000000001,7,753,2010-12-05 11:49:00,2011-11-27 12:52:00,280.0157142857143,357,0.5882352941176471,1960.1100000000001,1976.581512605042,12,7,1960.1100000000001,5,5,4,14,Champions
15353,777.02,2,343,2010-12-07 11:49:00,2011-03-30 12:15:00,388.51,113,0.5309734513274337,777.02,2475.4619469026547,255,2,777.02,1,3,3,7,About to Sleep
15355,277.05,2,45,2011-10-17 15:22:00,2011-11-10 13:44:00,138.525,23,2.608695652173913,277.05,4336.434782608696,29,2,277.05,4,3,2,9,Potential Loyalists
15356,2766.5,10,1673,2010-12-06 14:05:00,2011-11-08 13:11:00,276.65,336,0.8928571428571429,2766.5,2964.1071428571427,31,10,2766.5,4,5,5,14,Champions
15358,8347.2,22,7050,2010-12-09 10:04:00,2011-12-05 09:04:00,379.41818181818184,360,1.8333333333333333,8347.2,8347.2,5,22,8347.2,5,5,5,15,Champions
15360,427.93,1,223,2011-10-31 09:35:00,2011-10-31 09:35:00,427.93,1,30.0,427.93,51351.600000000006,40,1,427.93,3,1,2,6,Promising
15361,418.92,1,336,2010-12-13 09:52:00,2010-12-13 09:52:00,418.92,1,30.0,418.92,50270.399999999994,362,1,418.92,1,1,2,4,Lost
15363,326.0,1,144,2010-12-02 12:28:00,2010-12-02 12:28:00,326.0,1,30.0,326.0,39120.0,373,1,326.0,1,1,2,4,Lost
15364,913.19,2,493,2011-03-30 13:39:00,2011-09-05 09:46:00,456.595,158,0.379746835443038,913.19,2080.6860759493675,96,2,913.19,2,3,3,8,About to Sleep
15365,2314.32,7,1084,2011-01-28 13:08:00,2011-11-14 08:29:00,330.6171428571429,289,0.726643598615917,2314.32,2882.8899653979242,26,7,2314.32,4,5,5,14,Champions
15366,602.51,2,621,2010-12-16 15:59:00,2011-09-25 15:01:00,301.255,282,0.2127659574468085,602.51,769.1617021276595,75,2,602.51,2,3,3,8,About to Sleep
15367,1877.59,4,1057,2011-03-09 13:53:00,2011-10-13 14:13:00,469.3975,218,0.5504587155963303,1877.59,3100.607339449541,57,4,1877.59,3,4,4,11,Loyal Customers
15368,446.94000000000005,1,230,2011-11-18 14:42:00,2011-11-18 14:42:00,446.94000000000005,1,30.0,446.94000000000005,53632.8,21,1,446.94000000000005,4,1,2,7,New Customers
15370,2386.05,7,830,2011-01-11 11:32:00,2011-10-30 10:58:00,340.86428571428576,291,0.7216494845360826,2386.05,2951.8144329896913,41,7,2386.05,3,5,5,13,Champions
15372,2007.3999999999999,1,2924,2011-07-25 16:39:00,2011-07-25 16:39:00,2007.3999999999999,1,30.0,2007.3999999999999,240888.0,137,1,2007.3999999999999,2,1,4,7,Hibernating
15373,2415.91,12,500,2010-12-03 14:40:00,2011-12-01 15:05:00,201.32583333333332,363,0.9917355371900827,2415.91,2395.9438016528925,8,12,2415.91,5,5,5,15,Champions
15374,168.0,1,126,2011-08-03 09:59:00,2011-08-03 09:59:00,168.0,1,30.0,168.0,20160.0,129,1,168.0,2,1,1,4,Lost
15376,1233.3600000000001,3,619,2011-05-01 13:45:00,2011-10-30 15:04:00,411.12000000000006,182,0.4945054945054945,1233.3600000000001,2439.6131868131874,40,3,1233.3600000000001,3,3,4,10,Needs Attention
15379,3703.29,7,2305,2010-12-16 13:02:00,2011-06-23 13:13:00,529.0414285714286,189,1.1111111111111112,3703.29,7053.885714285715,169,7,3703.29,2,5,5,12,Loyal Customers
15380,1690.2600000000002,5,376,2010-12-09 15:01:00,2011-12-01 12:13:00,338.052,356,0.42134831460674155,1690.2600000000002,1709.2516853932584,9,5,1690.2600000000002,5,4,4,13,Champions
15381,596.85,2,171,2011-03-16 13:44:00,2011-05-10 11:55:00,298.425,54,1.1111111111111112,596.85,3979.0000000000005,214,2,596.85,1,3,3,7,About to Sleep
15382,5955.71,6,4012,2011-02-17 12:01:00,2011-11-25 10:58:00,992.6183333333333,280,0.6428571428571428,5955.71,7657.341428571428,15,6,5955.71,4,5,5,14,Champions
15384,642.41,2,596,2010-12-15 11:34:00,2011-06-23 10:57:00,321.205,189,0.31746031746031744,642.41,1223.638095238095,170,2,642.41,2,3,3,8,About to Sleep
15385,316.88,1,161,2011-10-30 15:11:00,2011-10-30 15:11:00,316.88,1,30.0,316.88,38025.600000000006,40,1,316.88,3,1,2,6,Promising
15386,394.14,1,446,2011-06-06 13:47:00,2011-06-06 13:47:00,394.14,1,30.0,394.14,47296.799999999996,186,1,394.14,1,1,2,4,Lost
15388,140.54,1,88,2011-03-14 13:53:00,2011-03-14 13:53:00,140.54,1,30.0,140.54,16864.8,270,1,140.54,1,1,1,3,Lost
15389,500.0,1,400,2011-06-20 16:18:00,2011-06-20 16:18:00,500.0,1,30.0,500.0,60000.0,172,1,500.0,2,1,3,6,Lost
15392,1535.53,4,1277,2010-12-14 15:50:00,2011-12-05 11:01:00,383.8825,355,0.3380281690140845,1535.53,1557.1571830985915,5,4,1535.53,5,4,4,13,Champions
15393,231.86,2,150,2011-03-03 16:58:00,2011-11-23 16:48:00,115.93,264,0.22727272727272727,231.86,316.1727272727273,16,2,231.86,4,3,1,8,New Customers
15394,2183.54,4,910,2010-12-16 12:46:00,2011-11-30 11:49:00,545.885,348,0.3448275862068966,2183.54,2258.8344827586207,10,4,2183.54,5,4,5,14,Champions
15395,107.45,1,17,2011-01-18 12:40:00,2011-01-18 12:40:00,107.45,1,30.0,107.45,12894.0,326,1,107.45,1,1,1,3,Lost
15396,288.18,1,122,2011-08-19 10:56:00,2011-08-19 10:56:00,288.18,1,30.0,288.18,34581.600000000006,113,1,288.18,2,1,2,5,Lost
15397,94.0,1,20,2011-02-23 09:25:00,2011-02-23 09:25:00,94.0,1,30.0,94.0,11280.0,290,1,94.0,1,1,1,3,Lost
15398,1345.53,2,769,2011-09-22 14:56:00,2011-11-23 16:47:00,672.765,62,0.9677419354838709,1345.53,7812.754838709677,16,2,1345.53,4,3,4,11,Loyal Customers
15399,815.77,3,611,2011-09-21 15:57:00,2011-12-08 13:04:00,271.92333333333335,77,1.1688311688311688,815.77,3813.989610389611,1,3,815.77,5,3,3,11,Loyal Customers
15400,716.2,5,390,2011-03-06 11:27:00,2011-09-08 13:57:00,143.24,186,0.8064516129032258,716.2,1386.1935483870968,92,5,716.2,2,4,3,9,At Risk
15402,626.77,2,694,2011-05-27 13:32:00,2011-07-14 12:17:00,313.385,47,1.2765957446808511,626.77,4800.791489361702,149,2,626.77,2,3,3,8,About to Sleep
15405,349.1,1,193,2011-06-03 14:44:00,2011-06-03 14:44:00,349.1,1,30.0,349.1,41892.0,189,1,349.1,1,1,2,4,Lost
15406,510.71000000000004,2,254,2011-02-11 16:19:00,2011-11-08 13:22:00,255.35500000000002,269,0.22304832713754646,510.71000000000004,683.4780669144982,31,2,510.71000000000004,4,3,3,10,Potential Loyalists
15407,1056.44,4,558,2011-02-07 13:18:00,2011-11-06 11:55:00,264.11,271,0.44280442804428044,1056.44,1403.3889298892989,34,4,1056.44,3,4,4,11,Loyal Customers
15408,267.18,1,106,2011-03-20 15:02:00,2011-03-20 15:02:00,267.18,1,30.0,267.18,32061.600000000002,264,1,267.18,1,1,2,4,Lost
15410,3450.84,8,1200,2011-03-23 10:15:00,2011-09-16 14:47:00,431.355,177,1.3559322033898304,3450.84,7018.657627118644,84,8,3450.84,2,5,5,12,Loyal Customers
15411,1358.88,4,530,2011-06-10 12:30:00,2011-11-13 15:19:00,339.72,156,0.7692307692307692,1358.88,3135.876923076923,26,4,1358.88,4,4,4,12,Loyal Customers
15412,190.53,1,108,2011-06-21 15:24:00,2011-06-21 15:24:00,190.53,1,30.0,190.53,22863.6,171,1,190.53,2,1,1,4,Lost
15414,774.9000000000001,3,443,2011-04-11 13:45:00,2011-11-30 09:50:00,258.3,232,0.3879310344827586,774.9000000000001,1202.4310344827586,10,3,774.9000000000001,5,3,3,11,Loyal Customers
15415,572.8100000000001,1,575,2011-01-30 14:13:00,2011-01-30 14:13:00,572.8100000000001,1,30.0,572.8100000000001,68737.20000000001,313,1,572.8100000000001,1,1,3,5,Lost
15416,3984.32,4,2090,2011-03-02 08:41:00,2011-10-06 09:38:00,996.08,218,0.5504587155963303,3984.32,6579.611009174312,65,4,3984.32,3,4,5,12,Loyal Customers
15417,508.8,1,284,2011-09-15 15:26:00,2011-09-15 15:26:00,508.8,1,30.0,508.8,61056.0,85,1,508.8,2,1,3,6,Lost
15419,135.86,1,230,2011-11-15 09:23:00,2011-11-15 09:23:00,135.86,1,30.0,135.86,16303.2,25,1,135.86,4,1,1,6,Promising
15421,950.36,4,500,2011-02-02 14:36:00,2011-10-12 09:20:00,237.59,251,0.4780876494023904,950.36,1363.0661354581673,59,4,950.36,3,4,4,11,Loyal Customers
15422,97.7,2,38,2011-01-20 14:17:00,2011-01-20 16:17:00,48.85,1,60.0,97.7,5862.0,323,2,97.7,1,3,1,5,Lost
15423,43.5,1,101,2011-11-01 14:01:00,2011-11-01 14:01:00,43.5,1,30.0,43.5,5220.0,38,1,43.5,3,1,1,5,Promising
15424,383.34,2,554,2011-03-30 13:00:00,2011-03-30 13:02:00,191.67,1,60.0,383.34,23000.399999999998,254,2,383.34,1,3,2,6,Lost
15426,1447.39,5,674,2010-12-05 13:55:00,2011-11-20 15:36:00,289.478,350,0.4285714285714286,1447.39,1488.7440000000001,19,5,1447.39,4,4,4,12,Loyal Customers
15427,1483.14,3,1013,2011-10-23 14:47:00,2011-11-06 14:29:00,494.38000000000005,13,6.9230769230769225,1483.14,41071.56923076923,33,3,1483.14,4,3,4,11,Loyal Customers
15428,93.78,1,102,2011-11-24 16:54:00,2011-11-24 16:54:00,93.78,1,30.0,93.78,11253.599999999999,15,1,93.78,4,1,1,6,Promising
15429,397.35,2,380,2011-09-25 13:42:00,2011-11-13 12:28:00,198.675,48,1.25,397.35,2980.125,27,2,397.35,4,3,2,9,Potential Loyalists
15432,171.19,1,65,2011-11-16 16:30:00,2011-11-16 16:30:00,171.19,1,30.0,171.19,20542.800000000003,23,1,171.19,4,1,1,6,Promising
15433,533.3,2,534,2011-03-17 14:12:00,2011-05-10 10:45:00,266.65,53,1.1320754716981132,533.3,3622.415094339622,214,2,533.3,1,3,3,7,About to Sleep
15434,1041.48,5,647,2011-05-23 14:18:00,2011-12-01 13:33:00,208.296,191,0.7853403141361257,1041.48,1962.998952879581,8,5,1041.48,5,4,4,13,Champions
15435,149.29,1,54,2011-11-17 16:39:00,2011-11-17 16:39:00,149.29,1,30.0,149.29,17914.8,22,1,149.29,4,1,1,6,Promising
15436,1122.53,3,613,2011-04-19 16:52:00,2011-11-27 16:05:00,374.1766666666667,221,0.4072398190045249,1122.53,1828.5556561085973,12,3,1122.53,5,3,4,12,Loyal Customers
15437,200.16,1,79,2011-03-22 13:11:00,2011-03-22 13:11:00,200.16,1,30.0,200.16,24019.199999999997,262,1,200.16,1,1,1,3,Lost
15438,156.57999999999998,1,59,2011-07-31 14:19:00,2011-07-31 14:19:00,156.57999999999998,1,30.0,156.57999999999998,18789.6,131,1,156.57999999999998,2,1,1,4,Lost
15440,383.68,3,197,2011-05-15 11:30:00,2011-10-16 12:16:00,127.89333333333333,154,0.5844155844155844,383.68,896.9142857142856,55,3,383.68,3,3,2,8,About to Sleep
15442,594.0,1,120,2011-04-05 12:24:00,2011-04-05 12:24:00,594.0,1,30.0,594.0,71280.0,249,1,594.0,1,1,3,5,Lost
15443,3236.91,7,1663,2011-01-23 13:25:00,2011-12-08 10:40:00,462.4157142857143,318,0.6603773584905661,3236.91,3664.42641509434,2,7,3236.91,5,5,5,15,Champions
15444,1418.26,2,764,2011-10-30 16:12:00,2011-11-30 17:37:00,709.13,31,1.9354838709677418,1418.26,16470.116129032256,9,2,1418.26,5,3,4,12,Loyal Customers
15445,113.5,1,58,2011-03-20 15:06:00,2011-03-20 15:06:00,113.5,1,30.0,113.5,13620.0,264,1,113.5,1,1,1,3,Lost
15447,155.17,1,85,2011-01-13 11:26:00,2011-01-13 11:26:00,155.17,1,30.0,155.17,18620.399999999998,331,1,155.17,1,1,1,3,Lost
15448,494.64,1,232,2011-01-31 10:42:00,2011-01-31 10:42:00,494.64,1,30.0,494.64,59356.799999999996,313,1,494.64,1,1,3,5,Lost
15449,974.52,3,812,2011-03-23 10:43:00,2011-11-13 15:02:00,324.84,235,0.3829787234042553,974.52,1492.8817021276595,26,3,974.52,4,3,4,11,Loyal Customers
15450,429.84,1,376,2011-11-09 17:11:00,2011-11-09 17:11:00,429.84,1,30.0,429.84,51580.799999999996,30,1,429.84,4,1,2,7,New Customers
15452,538.73,3,283,2011-03-20 15:21:00,2011-11-10 12:13:00,179.57666666666668,234,0.38461538461538464,538.73,828.8153846153847,30,3,538.73,4,3,3,10,Potential Loyalists
15453,1388.37,7,845,2011-06-05 12:37:00,2011-12-08 10:59:00,198.3385714285714,185,1.135135135135135,1388.37,2701.6929729729727,2,7,1388.37,5,5,4,14,Champions
15454,179.1,1,86,2010-12-12 14:21:00,2010-12-12 14:21:00,179.1,1,30.0,179.1,21492.0,362,1,179.1,1,1,1,3,Lost
15456,447.22,3,660,2010-12-15 15:34:00,2011-03-01 13:51:00,149.07333333333335,75,1.2,447.22,2146.656,283,3,447.22,1,3,2,6,Lost
15457,237.07,1,132,2011-03-22 15:31:00,2011-03-22 15:31:00,237.07,1,30.0,237.07,28448.399999999998,262,1,237.07,1,1,1,3,Lost
15458,161.64,1,156,2011-11-14 13:08:00,2011-11-14 13:08:00,161.64,1,30.0,161.64,19396.8,25,1,161.64,4,1,1,6,Promising
15460,216.76,1,109,2010-12-20 16:08:00,2010-12-20 16:08:00,216.76,1,30.0,216.76,26011.199999999997,354,1,216.76,1,1,1,3,Lost
15462,234.6,3,172,2011-06-05 15:36:00,2011-09-06 13:11:00,78.2,92,0.9782608695652173,234.6,918.0,94,3,234.6,2,3,1,6,Lost
15463,126.14,1,106,2011-11-10 12:57:00,2011-11-10 12:57:00,126.14,1,30.0,126.14,15136.800000000001,29,1,126.14,4,1,1,6,Promising
15464,1048.85,1,350,2011-01-05 15:56:00,2011-01-05 15:56:00,1048.85,1,30.0,1048.85,125862.0,338,1,1048.85,1,1,4,6,Lost
15465,7354.62,18,1257,2010-12-05 10:12:00,2011-11-20 10:11:00,408.59,349,1.5472779369627507,7354.62,7586.427507163324,20,18,7354.62,4,5,5,14,Champions
15466,334.53,1,246,2011-09-15 14:08:00,2011-09-15 14:08:00,334.53,1,30.0,334.53,40143.6,85,1,334.53,2,1,2,5,Lost
15467,524.88,3,310,2011-07-10 14:42:00,2011-11-30 14:17:00,174.96,142,0.6338028169014085,524.88,1330.6816901408451,9,3,524.88,5,3,3,11,Loyal Customers
15468,467.51,2,155,2011-10-19 13:38:00,2011-10-19 13:49:00,233.755,1,60.0,467.51,28050.600000000002,51,2,467.51,3,3,2,8,About to Sleep
15469,538.55,2,153,2011-08-11 16:54:00,2011-10-20 16:21:00,269.275,69,0.8695652173913044,538.55,2809.8260869565215,50,2,538.55,3,3,3,9,Needs Attention
15471,469.48,1,266,2011-12-07 14:12:00,2011-12-07 14:12:00,469.48,1,30.0,469.48,56337.600000000006,2,1,469.48,5,1,2,8,New Customers
15472,371.56,1,251,2011-08-18 15:17:00,2011-08-18 15:17:00,371.56,1,30.0,371.56,44587.2,113,1,371.56,2,1,2,5,Lost
15473,1771.2,7,672,2011-10-10 11:12:00,2011-11-25 15:15:00,253.02857142857144,46,4.565217391304348,1771.2,13861.565217391304,14,7,1771.2,4,5,4,13,Champions
15475,454.10999999999996,1,319,2011-09-23 15:20:00,2011-09-23 15:20:00,454.10999999999996,1,30.0,454.10999999999996,54493.2,77,1,454.10999999999996,2,1,2,5,Lost
15478,1441.42,2,585,2011-10-14 11:09:00,2011-10-30 14:19:00,720.71,16,3.75,1441.42,32431.950000000004,40,2,1441.42,3,3,4,10,Needs Attention
15480,905.5,1,303,2011-08-15 14:32:00,2011-08-15 14:32:00,905.5,1,30.0,905.5,108660.0,116,1,905.5,2,1,3,6,Lost
15482,11054.96,12,5020,2010-12-16 10:08:00,2011-11-24 10:46:00,921.2466666666666,343,1.0495626822157433,11054.96,11602.873469387752,16,12,11054.96,4,5,5,14,Champions
15483,233.81,4,295,2011-03-18 12:26:00,2011-07-01 13:07:00,58.4525,105,1.1428571428571428,233.81,801.6342857142856,161,4,233.81,2,4,1,7,About to Sleep
15484,3594.31,4,3152,2011-09-22 13:31:00,2011-12-08 15:03:00,898.5775,77,1.5584415584415583,3594.31,16804.566233766232,1,4,3594.31,5,4,5,14,Champions
15485,2575.0,3,1306,2010-12-01 13:23:00,2011-11-09 14:31:00,858.3333333333334,343,0.26239067055393583,2575.0,2702.6239067055394,30,3,2575.0,4,3,5,12,Loyal Customers
15488,91.32000000000001,1,73,2011-09-08 10:11:00,2011-09-08 10:11:00,91.32000000000001,1,30.0,91.32000000000001,10958.400000000001,93,1,91.32000000000001,2,1,1,4,Lost
15489,1134.28,3,608,2011-05-12 12:54:00,2011-11-17 08:53:00,378.0933333333333,188,0.4787234042553192,1134.28,2172.0255319148937,23,3,1134.28,4,3,4,11,Loyal Customers
15491,3100.09,6,1646,2011-04-18 10:04:00,2011-09-05 15:56:00,516.6816666666667,140,1.2857142857142856,3100.09,7971.660000000001,95,6,3100.09,2,5,5,12,Loyal Customers
15492,659.4599999999999,2,483,2011-09-26 14:02:00,2011-11-11 14:53:00,329.72999999999996,46,1.3043478260869565,659.4599999999999,5160.9913043478255,28,2,659.4599999999999,4,3,3,10,Potential Loyalists
15493,2001.8,5,560,2011-03-14 11:44:00,2011-11-07 12:04:00,400.36,238,0.6302521008403361,2001.8,3027.9327731092435,33,5,2001.8,4,4,4,12,Loyal Customers
15494,1299.23,2,1148,2011-08-10 15:29:00,2011-11-18 14:51:00,649.615,99,0.6060606060606061,1299.23,4724.472727272728,21,2,1299.23,4,3,4,11,Loyal Customers
15497,1262.2,2,624,2011-01-24 10:01:00,2011-11-22 11:51:00,631.1,302,0.19867549668874174,1262.2,1504.609271523179,18,2,1262.2,4,3,4,11,Loyal Customers
15498,13316.4,27,6105,2010-12-08 12:29:00,2011-12-07 12:48:00,493.2,364,2.2252747252747254,13316.4,13170.065934065933,3,27,13316.4,5,5,5,15,Champions
15500,1131.56,4,572,2011-09-19 13:47:00,2011-12-01 13:47:00,282.89,73,1.6438356164383563,1131.56,5580.295890410959,8,4,1131.56,5,4,4,13,Champions
15502,10384.93,12,4236,2010-12-05 15:40:00,2011-11-24 12:48:00,865.4108333333334,353,1.019830028328612,10384.93,10590.863456090652,16,12,10384.93,4,5,5,14,Champions
15503,147.09,1,74,2010-12-12 10:57:00,2010-12-12 10:57:00,147.09,1,30.0,147.09,17650.800000000003,363,1,147.09,1,1,1,3,Lost
15504,52.83,1,33,2011-09-19 13:45:00,2011-09-19 13:45:00,52.83,1,30.0,52.83,6339.599999999999,81,1,52.83,2,1,1,4,Lost
15505,3610.96,5,2390,2011-07-07 13:33:00,2011-10-18 07:56:00,722.192,102,1.4705882352941178,3610.96,12744.564705882356,53,5,3610.96,3,4,5,12,Loyal Customers
15506,979.26,3,848,2011-07-24 11:45:00,2011-11-17 12:11:00,326.42,116,0.7758620689655172,979.26,3039.0827586206897,23,3,979.26,4,3,4,11,Loyal Customers
15507,492.36,1,162,2011-06-21 11:19:00,2011-06-21 11:19:00,492.36,1,30.0,492.36,59083.200000000004,172,1,492.36,2,1,3,6,Lost
15508,1000.27,6,440,2011-04-18 15:31:00,2011-06-03 15:43:00,166.71166666666667,46,3.913043478260869,1000.27,7828.199999999999,189,6,1000.27,1,5,4,10,At Risk
15510,250.0,1,2,2011-01-13 12:10:00,2011-01-13 12:10:00,250.0,1,30.0,250.0,30000.0,331,1,250.0,1,1,1,3,Lost
15511,909.23,5,271,2011-09-15 15:05:00,2011-11-28 09:43:00,181.846,73,2.0547945205479454,909.23,4483.873972602741,12,5,909.23,5,4,3,12,Loyal Customers
15512,121.0,2,68,2010-12-15 12:01:00,2011-07-07 10:20:00,60.5,203,0.2955665024630542,121.0,214.58128078817737,156,2,121.0,2,3,1,6,Lost
15513,14758.220000000001,19,5709,2010-12-01 11:22:00,2011-11-06 14:36:00,776.7484210526317,340,1.676470588235294,14758.220000000001,15626.350588235295,33,19,14758.220000000001,4,5,5,14,Champions
15514,4139.46,11,2160,2010-12-10 13:50:00,2011-11-27 14:40:00,376.31454545454545,352,0.9375000000000001,4139.46,4233.538636363637,12,11,4139.46,5,5,5,15,Champions
15516,62.43,3,27,2011-10-24 11:33:00,2011-10-26 10:51:00,20.81,1,90.0,62.43,2497.2,45,3,62.43,3,3,1,7,About to Sleep
15517,267.03,1,293,2011-04-20 14:02:00,2011-04-20 14:02:00,267.03,1,30.0,267.03,32043.6,233,1,267.03,1,1,2,4,Lost
15518,1942.45,8,1273,2011-01-11 12:55:00,2011-10-06 13:05:00,242.80625,268,0.8955223880597015,1942.45,2609.261194029851,64,8,1942.45,3,5,4,12,Loyal Customers
15520,343.5,1,314,2011-12-08 10:58:00,2011-12-08 10:58:00,343.5,1,30.0,343.5,41220.0,2,1,343.5,5,1,2,8,New Customers
